duration,start_time,end_time,start_station_id,start_station,end_station_id,end_station,bike_id,user_type
647,2019-01-31 14:19:40,2019-01-31 14:30:27,31008,Zoologischer Garten,31004,Friedrichstraße,B0162,Member
629,2019-01-31 08:35:12,2019-01-31 08:45:41,31004,Friedrichstraße,31012,Neukölln,B0124,Member
732,2019-01-31 17:36:53,2019-01-31 17:49:05,31006,Warschauer Straße,31007,Kottbusser Tor,B0226,Member
1025,2019-01-31 21:44:30,2019-01-31 22:01:35,31010,Prenzlauer Berg,31009,Hauptbahnhof,B0404,Member
618,2019-01-31 19:39:43,2019-01-31 19:50:01,31019,Tempelhof,31005,Hackescher Markt,B0117,Member
612,2019-01-31 16:50:56,2019-01-31 17:01:08,31002,Brandenburger Tor,31008,Zoologischer Garten,B0187,Member
365,2019-01-31 08:00:30,2019-01-31 08:06:35,31004,Friedrichstraße,31020,Steglitz,B0204,Member
470,2019-01-31 17:03:30,2019-01-31 17:11:20,31003,Potsdamer Platz,31011,Kreuzberg,B0348,Member
1646,2019-01-31 04:19:48,2019-01-31 04:47:14,31006,Warschauer Straße,31017,Wedding,B0215,Casual
1004,2019-01-31 14:16:07,2019-01-31 14:32:51,31005,Hackescher Markt,31016,Tiergarten,B0013,Casual
364,2019-01-31 08:48:49,2019-01-31 08:54:53,31007,Kottbusser Tor,31002,Brandenburger Tor,B0459,Member
1392,2019-01-31 07:13:48,2019-01-31 07:37:00,31004,Friedrichstraße,31002,Brandenburger Tor,B0320,Casual
982,2019-01-31 07:53:30,2019-01-31 08:09:52,31006,Warschauer Straße,31019,Tempelhof,B0479,Member
365,2019-01-31 09:59:20,2019-01-31 10:05:25,31007,Kottbusser Tor,31012,Neukölln,B0299,Member
805,2019-01-31 11:37:13,2019-01-31 11:50:38,31007,Kottbusser Tor,31014,Mitte,B0454,Member
206,2019-01-31 12:54:11,2019-01-31 12:57:37,31011,Kreuzberg,31014,Mitte,B0300,Member
522,2019-01-31 18:33:34,2019-01-31 18:42:16,31010,Prenzlauer Berg,31020,Steglitz,B0131,Member
606,2019-01-31 14:17:48,2019-01-31 14:27:54,31019,Tempelhof,31006,Warschauer Straße,B0485,Member
2095,2019-01-31 08:29:49,2019-01-31 09:04:44,31001,Alexanderplatz,31003,Potsdamer Platz,B0255,Casual
445,2019-01-31 15:19:15,2019-01-31 15:26:40,31008,Zoologischer Garten,31007,Kottbusser Tor,B0254,Member
410,2019-01-31 13:45:00,2019-01-31 13:51:50,31005,Hackescher Markt,31020,Steglitz,B0394,Member
984,2019-01-31 18:13:06,2019-01-31 18:29:30,31005,Hackescher Markt,31017,Wedding,B0392,Casual
613,2019-01-31 09:13:20,2019-01-31 09:23:33,31009,Hauptbahnhof,31006,Warschauer Straße,B0190,Member
616,2019-01-31 10:19:19,2019-01-31 10:29:35,31003,Potsdamer Platz,31006,Warschauer Straße,B0062,Member
1338,2019-01-31 16:27:58,2019-01-31 16:50:16,31019,Tempelhof,31007,Kottbusser Tor,B0298,Casual
1223,2019-01-31 16:24:36,2019-01-31 16:44:59,31001,Alexanderplatz,31013,Charlottenburg,B0355,Casual
560,2019-01-31 15:42:59,2019-01-31 15:52:19,31016,Tiergarten,31013,Charlottenburg,B0089,Member
1220,2019-01-31 08:39:58,2019-01-31 09:00:18,31006,Warschauer Straße,31004,Friedrichstraße,B0144,Casual
557,2019-01-31 14:24:59,2019-01-31 14:34:16,31003,Potsdamer Platz,31020,Steglitz,B0148,Member
487,2019-01-31 15:26:44,2019-01-31 15:34:51,31013,Charlottenburg,31018,Friedrichshain,B0110,Member
868,2019-01-31 09:54:56,2019-01-31 10:09:24,31008,Zoologischer Garten,31007,Kottbusser Tor,B0123,Member
1166,2019-01-31 17:11:50,2019-01-31 17:31:16,31010,Prenzlauer Berg,31013,Charlottenburg,B0198,Casual
888,2019-01-31 03:38:46,2019-01-31 03:53:34,31005,Hackescher Markt,31018,Friedrichshain,B0493,Member
404,2019-01-31 07:54:03,2019-01-31 08:00:47,31004,Friedrichstraße,31011,Kreuzberg,B0180,Member
638,2019-01-31 16:27:31,2019-01-31 16:38:09,31004,Friedrichstraße,31017,Wedding,B0214,Member
593,2019-01-31 04:41:09,2019-01-31 04:51:02,31010,Prenzlauer Berg,31013,Charlottenburg,B0164,Member
1098,2019-01-31 08:38:38,2019-01-31 08:56:56,31002,Brandenburger Tor,31013,Charlottenburg,B0175,Casual
406,2019-01-31 07:30:10,2019-01-31 07:36:56,31008,Zoologischer Garten,31017,Wedding,B0341,Member
482,2019-01-31 21:18:05,2019-01-31 21:26:07,31011,Kreuzberg,31014,Mitte,B0214,Member
1269,2019-01-31 08:53:46,2019-01-31 09:14:55,31015,Schöneberg,31005,Hackescher Markt,B0025,Member
833,2019-01-31 00:01:53,2019-01-31 00:15:46,31009,Hauptbahnhof,31012,Neukölln,B0275,Member
542,2019-01-31 15:17:09,2019-01-31 15:26:11,31006,Warschauer Straße,31007,Kottbusser Tor,B0048,Member
548,2019-01-31 08:37:38,2019-01-31 08:46:46,31006,Warschauer Straße,31018,Friedrichshain,B0133,Member
501,2019-01-31 14:13:34,2019-01-31 14:21:55,31013,Charlottenburg,31003,Potsdamer Platz,B0213,Member
381,2019-01-31 17:04:54,2019-01-31 17:11:15,31012,Neukölln,31001,Alexanderplatz,B0316,Member
393,2019-01-31 15:53:22,2019-01-31 15:59:55,31020,Steglitz,31019,Tempelhof,B0046,Member
524,2019-01-31 09:30:39,2019-01-31 09:39:23,31019,Tempelhof,31011,Kreuzberg,B0455,Casual
1656,2019-01-31 20:11:06,2019-01-31 20:38:42,31016,Tiergarten,31017,Wedding,B0389,Casual
1031,2019-01-31 14:59:00,2019-01-31 15:16:11,31016,Tiergarten,31013,Charlottenburg,B0161,Casual
304,2019-01-31 08:33:32,2019-01-31 08:38:36,31017,Wedding,31002,Brandenburger Tor,B0166,Member
394,2019-01-31 07:12:16,2019-01-31 07:18:50,31017,Wedding,31018,Friedrichshain,B0096,Member
803,2019-01-31 11:32:34,2019-01-31 11:45:57,31012,Neukölln,31001,Alexanderplatz,B0398,Member
949,2019-01-31 15:32:22,2019-01-31 15:48:11,31020,Steglitz,31020,Steglitz,B0028,Member
706,2019-01-31 19:28:26,2019-01-31 19:40:12,31018,Friedrichshain,31005,Hackescher Markt,B0467,Member
814,2019-01-31 12:41:29,2019-01-31 12:55:03,31014,Mitte,31015,Schöneberg,B0153,Casual
1200,2019-01-31 07:59:02,2019-01-31 08:19:02,31011,Kreuzberg,31017,Wedding,B0270,Casual
606,2019-01-31 10:06:21,2019-01-31 10:16:27,31003,Potsdamer Platz,31008,Zoologischer Garten,B0241,Member
583,2019-01-31 06:54:10,2019-01-31 07:03:53,31016,Tiergarten,31020,Steglitz,B0020,Member
1131,2019-01-31 04:09:31,2019-01-31 04:28:22,31008,Zoologischer Garten,31015,Schöneberg,B0326,Casual
391,2019-01-31 14:14:21,2019-01-31 14:20:52,31019,Tempelhof,31010,Prenzlauer Berg,B0461,Member
752,2019-01-31 08:05:16,2019-01-31 08:17:48,31009,Hauptbahnhof,31019,Tempelhof,B0142,Member
821,2019-01-31 17:06:37,2019-01-31 17:20:18,31017,Wedding,31019,Tempelhof,B0073,Member
1192,2019-01-31 17:42:57,2019-01-31 18:02:49,31006,Warschauer Straße,31016,Tiergarten,B0473,Casual
1098,2019-01-31 08:44:38,2019-01-31 09:02:56,31002,Brandenburger Tor,31014,Mitte,B0361,Casual
758,2019-01-31 17:25:28,2019-01-31 17:38:06,31002,Brandenburger Tor,31008,Zoologischer Garten,B0317,Casual
1135,2019-01-31 07:38:24,2019-01-31 07:57:19,31016,Tiergarten,31014,Mitte,B0480,Casual
649,2019-01-31 19:29:06,2019-01-31 19:39:55,31005,Hackescher Markt,31006,Warschauer Straße,B0019,Member
1468,2019-01-31 07:03:29,2019-01-31 07:27:57,31012,Neukölln,31001,Alexanderplatz,B0372,Casual
739,2019-01-31 15:51:46,2019-01-31 16:04:05,31014,Mitte,31002,Brandenburger Tor,B0242,Member
1513,2019-01-31 19:36:02,2019-01-31 20:01:15,31020,Steglitz,31017,Wedding,B0021,Casual
572,2019-01-31 11:56:05,2019-01-31 12:05:37,31013,Charlottenburg,31001,Alexanderplatz,B0495,Member
304,2019-01-31 18:50:45,2019-01-31 18:55:49,31004,Friedrichstraße,31018,Friedrichshain,B0333,Member
884,2019-01-31 17:56:10,2019-01-31 18:10:54,31002,Brandenburger Tor,31008,Zoologischer Garten,B0496,Casual
688,2019-01-31 15:54:04,2019-01-31 16:05:32,31018,Friedrichshain,31007,Kottbusser Tor,B0441,Member
637,2019-01-31 08:17:59,2019-01-31 08:28:36,31011,Kreuzberg,31004,Friedrichstraße,B0100,Member
1013,2019-01-31 14:55:45,2019-01-31 15:12:38,31020,Steglitz,31005,Hackescher Markt,B0425,Casual
399,2019-01-31 11:47:50,2019-01-31 11:54:29,31001,Alexanderplatz,31005,Hackescher Markt,B0223,Member
1075,2019-01-31 12:56:55,2019-01-31 13:14:50,31007,Kottbusser Tor,31015,Schöneberg,B0431,Casual
639,2019-01-31 06:30:50,2019-01-31 06:41:29,31020,Steglitz,31006,Warschauer Straße,B0390,Member
585,2019-01-31 08:31:07,2019-01-31 08:40:52,31008,Zoologischer Garten,31011,Kreuzberg,B0050,Member
653,2019-01-31 11:21:36,2019-01-31 11:32:29,31010,Prenzlauer Berg,31020,Steglitz,B0488,Member
435,2019-01-31 07:50:29,2019-01-31 07:57:44,31007,Kottbusser Tor,31003,Potsdamer Platz,B0370,Member
563,2019-01-31 07:03:34,2019-01-31 07:12:57,31019,Tempelhof,31019,Tempelhof,B0044,Member
650,2019-01-31 11:22:18,2019-01-31 11:33:08,31020,Steglitz,31010,Prenzlauer Berg,B0036,Member
624,2019-01-31 10:28:23,2019-01-31 10:38:47,31018,Friedrichshain,31014,Mitte,B0139,Member
809,2019-01-31 11:02:52,2019-01-31 11:16:21,31001,Alexanderplatz,31003,Potsdamer Platz,B0400,Member
579,2019-01-31 10:02:16,2019-01-31 10:11:55,31010,Prenzlauer Berg,31013,Charlottenburg,B0481,Member
1609,2019-01-31 13:23:18,2019-01-31 13:50:07,31013,Charlottenburg,31008,Zoologischer Garten,B0173,Casual
605,2019-01-31 16:17:50,2019-01-31 16:27:55,31017,Wedding,31014,Mitte,B0124,Member
773,2019-01-31 21:29:10,2019-01-31 21:42:03,31020,Steglitz,31006,Warschauer Straße,B0367,Member
348,2019-01-31 18:36:04,2019-01-31 18:41:52,31017,Wedding,31012,Neukölln,B0040,Member
709,2019-01-31 07:25:49,2019-01-31 07:37:38,31019,Tempelhof,31001,Alexanderplatz,B0374,Member
395,2019-01-31 12:40:27,2019-01-31 12:47:02,31008,Zoologischer Garten,31017,Wedding,B0099,Member
310,2019-01-31 11:02:45,2019-01-31 11:07:55,31011,Kreuzberg,31006,Warschauer Straße,B0420,Member
1004,2019-01-31 17:34:54,2019-01-31 17:51:38,31008,Zoologischer Garten,31012,Neukölln,B0112,Member
681,2019-01-31 20:17:55,2019-01-31 20:29:16,31015,Schöneberg,31014,Mitte,B0257,Member
1244,2019-01-31 12:47:52,2019-01-31 13:08:36,31013,Charlottenburg,31002,Brandenburger Tor,B0256,Casual
685,2019-01-31 11:33:27,2019-01-31 11:44:52,31015,Schöneberg,31007,Kottbusser Tor,B0408,Member
1095,2019-01-31 11:34:58,2019-01-31 11:53:13,31013,Charlottenburg,31015,Schöneberg,B0055,Casual
709,2019-01-31 14:45:29,2019-01-31 14:57:18,31007,Kottbusser Tor,31006,Warschauer Straße,B0007,Casual
1414,2019-01-31 14:09:14,2019-01-31 14:32:48,31014,Mitte,31016,Tiergarten,B0428,Casual
128,2019-01-31 11:11:10,2019-01-31 11:13:18,31013,Charlottenburg,31016,Tiergarten,B0076,Member
345,2019-01-31 07:13:54,2019-01-31 07:19:39,31001,Alexanderplatz,31015,Schöneberg,B0173,Member
474,2019-01-31 16:27:33,2019-01-31 16:35:27,31018,Friedrichshain,31003,Potsdamer Platz,B0292,Member
748,2019-01-31 09:55:30,2019-01-31 10:07:58,31020,Steglitz,31014,Mitte,B0052,Member
442,2019-01-31 17:02:06,2019-01-31 17:09:28,31006,Warschauer Straße,31003,Potsdamer Platz,B0013,Member
1737,2019-01-31 15:34:15,2019-01-31 16:03:12,31005,Hackescher Markt,31010,Prenzlauer Berg,B0440,Casual
579,2019-01-31 20:02:59,2019-01-31 20:12:38,31020,Steglitz,31013,Charlottenburg,B0273,Member
914,2019-01-31 11:56:41,2019-01-31 12:11:55,31004,Friedrichstraße,31013,Charlottenburg,B0413,Casual
580,2019-01-31 19:08:10,2019-01-31 19:17:50,31002,Brandenburger Tor,31002,Brandenburger Tor,B0379,Member
399,2019-01-31 07:05:27,2019-01-31 07:12:06,31008,Zoologischer Garten,31006,Warschauer Straße,B0319,Member
873,2019-01-31 09:45:24,2019-01-31 09:59:57,31013,Charlottenburg,31001,Alexanderplatz,B0015,Member
1516,2019-01-31 18:55:23,2019-01-31 19:20:39,31016,Tiergarten,31006,Warschauer Straße,B0276,Casual
1488,2019-01-31 19:42:34,2019-01-31 20:07:22,31013,Charlottenburg,31011,Kreuzberg,B0263,Casual
634,2019-01-31 18:03:37,2019-01-31 18:14:11,31010,Prenzlauer Berg,31003,Potsdamer Platz,B0433,Member
811,2019-01-31 10:01:51,2019-01-31 10:15:22,31013,Charlottenburg,31012,Neukölln,B0201,Member
972,2019-01-31 11:15:34,2019-01-31 11:31:46,31015,Schöneberg,31003,Potsdamer Platz,B0496,Casual
754,2019-01-31 08:10:10,2019-01-31 08:22:44,31009,Hauptbahnhof,31019,Tempelhof,B0060,Member
775,2019-01-31 15:03:58,2019-01-31 15:16:53,31007,Kottbusser Tor,31019,Tempelhof,B0425,Member
1247,2019-01-31 02:02:03,2019-01-31 02:22:50,31010,Prenzlauer Berg,31009,Hauptbahnhof,B0054,Casual
743,2019-01-31 18:07:50,2019-01-31 18:20:13,31011,Kreuzberg,31002,Brandenburger Tor,B0284,Casual
1439,2019-01-31 17:45:30,2019-01-31 18:09:29,31002,Brandenburger Tor,31002,Brandenburger Tor,B0403,Casual
439,2019-01-31 09:32:27,2019-01-31 09:39:46,31006,Warschauer Straße,31007,Kottbusser Tor,B0454,Member
519,2019-01-31 17:54:55,2019-01-31 18:03:34,31016,Tiergarten,31020,Steglitz,B0073,Casual
697,2019-01-31 02:12:34,2019-01-31 02:24:11,31020,Steglitz,31016,Tiergarten,B0080,Member
353,2019-01-31 14:56:03,2019-01-31 15:01:56,31008,Zoologischer Garten,31018,Friedrichshain,B0422,Member
602,2019-01-31 16:19:09,2019-01-31 16:29:11,31008,Zoologischer Garten,31019,Tempelhof,B0064,Member
959,2019-01-31 09:45:56,2019-01-31 10:01:55,31018,Friedrichshain,31017,Wedding,B0437,Member
505,2019-01-31 17:40:32,2019-01-31 17:48:57,31017,Wedding,31007,Kottbusser Tor,B0232,Member
807,2019-01-31 21:15:56,2019-01-31 21:29:23,31017,Wedding,31013,Charlottenburg,B0207,Member
838,2019-01-31 23:36:06,2019-01-31 23:50:04,31011,Kreuzberg,31010,Prenzlauer Berg,B0073,Member
864,2019-01-31 08:50:20,2019-01-31 09:04:44,31020,Steglitz,31019,Tempelhof,B0079,Member
767,2019-01-31 17:53:57,2019-01-31 18:06:44,31008,Zoologischer Garten,31007,Kottbusser Tor,B0436,Member
525,2019-01-31 16:57:31,2019-01-31 17:06:16,31016,Tiergarten,31012,Neukölln,B0285,Member
796,2019-01-31 07:01:35,2019-01-31 07:14:51,31011,Kreuzberg,31018,Friedrichshain,B0108,Member
737,2019-01-31 14:24:25,2019-01-31 14:36:42,31012,Neukölln,31007,Kottbusser Tor,B0226,Member
428,2019-01-31 17:10:58,2019-01-31 17:18:06,31019,Tempelhof,31012,Neukölln,B0009,Casual
407,2019-01-31 18:47:06,2019-01-31 18:53:53,31015,Schöneberg,31017,Wedding,B0400,Member
426,2019-01-31 18:18:31,2019-01-31 18:25:37,31017,Wedding,31019,Tempelhof,B0183,Member
1032,2019-01-31 15:58:41,2019-01-31 16:15:53,31009,Hauptbahnhof,31005,Hackescher Markt,B0494,Casual
1112,2019-01-31 17:54:21,2019-01-31 18:12:53,31015,Schöneberg,31006,Warschauer Straße,B0193,Casual
801,2019-01-31 14:05:38,2019-01-31 14:18:59,31006,Warschauer Straße,31007,Kottbusser Tor,B0412,Member
676,2019-01-31 17:00:21,2019-01-31 17:11:37,31008,Zoologischer Garten,31008,Zoologischer Garten,B0161,Member
156,2019-01-31 02:10:22,2019-01-31 02:12:58,31012,Neukölln,31007,Kottbusser Tor,B0323,Member
664,2019-01-31 21:35:46,2019-01-31 21:46:50,31003,Potsdamer Platz,31020,Steglitz,B0030,Member
770,2019-01-31 17:54:41,2019-01-31 18:07:31,31019,Tempelhof,31007,Kottbusser Tor,B0229,Member
415,2019-01-31 17:45:23,2019-01-31 17:52:18,31013,Charlottenburg,31018,Friedrichshain,B0497,Member
1169,2019-01-31 09:43:05,2019-01-31 10:02:34,31020,Steglitz,31008,Zoologischer Garten,B0413,Casual
483,2019-01-31 09:22:41,2019-01-31 09:30:44,31020,Steglitz,31005,Hackescher Markt,B0243,Member
946,2019-01-31 21:58:42,2019-01-31 22:14:28,31006,Warschauer Straße,31007,Kottbusser Tor,B0493,Member
1211,2019-01-31 19:35:04,2019-01-31 19:55:15,31008,Zoologischer Garten,31010,Prenzlauer Berg,B0068,Casual
680,2019-01-31 00:10:51,2019-01-31 00:22:11,31008,Zoologischer Garten,31020,Steglitz,B0233,Member
458,2019-01-31 18:27:33,2019-01-31 18:35:11,31017,Wedding,31009,Hauptbahnhof,B0313,Member
342,2019-01-31 03:56:57,2019-01-31 04:02:39,31002,Brandenburger Tor,31007,Kottbusser Tor,B0076,Member
716,2019-01-31 17:39:59,2019-01-31 17:51:55,31004,Friedrichstraße,31010,Prenzlauer Berg,B0166,Casual
465,2019-01-31 09:27:09,2019-01-31 09:34:54,31017,Wedding,31006,Warschauer Straße,B0325,Member
536,2019-01-31 19:22:06,2019-01-31 19:31:02,31011,Kreuzberg,31008,Zoologischer Garten,B0332,Member
785,2019-01-31 00:39:58,2019-01-31 00:53:03,31010,Prenzlauer Berg,31009,Hauptbahnhof,B0014,Member
1097,2019-01-31 19:19:28,2019-01-31 19:37:45,31012,Neukölln,31003,Potsdamer Platz,B0185,Casual
289,2019-01-31 07:20:26,2019-01-31 07:25:15,31018,Friedrichshain,31017,Wedding,B0162,Member
1276,2019-01-31 18:22:14,2019-01-31 18:43:30,31016,Tiergarten,31007,Kottbusser Tor,B0273,Casual
677,2019-02-01 08:28:26,2019-02-01 08:39:43,31016,Tiergarten,31018,Friedrichshain,B0333,Member
525,2019-02-01 08:03:05,2019-02-01 08:11:50,31009,Hauptbahnhof,31002,Brandenburger Tor,B0117,Member
366,2019-02-01 16:39:03,2019-02-01 16:45:09,31007,Kottbusser Tor,31010,Prenzlauer Berg,B0315,Member
1132,2019-02-01 05:11:50,2019-02-01 05:30:42,31013,Charlottenburg,31003,Potsdamer Platz,B0434,Casual
1316,2019-02-01 12:45:59,2019-02-01 13:07:55,31005,Hackescher Markt,31005,Hackescher Markt,B0110,Casual
734,2019-02-01 15:22:41,2019-02-01 15:34:55,31016,Tiergarten,31019,Tempelhof,B0281,Member
642,2019-02-01 08:32:43,2019-02-01 08:43:25,31004,Friedrichstraße,31013,Charlottenburg,B0214,Member
1010,2019-02-01 17:08:24,2019-02-01 17:25:14,31018,Friedrichshain,31006,Warschauer Straße,B0335,Casual
586,2019-02-01 08:44:46,2019-02-01 08:54:32,31005,Hackescher Markt,31018,Friedrichshain,B0382,Member
888,2019-02-01 18:13:10,2019-02-01 18:27:58,31010,Prenzlauer Berg,31010,Prenzlauer Berg,B0158,Member
563,2019-02-01 08:26:37,2019-02-01 08:36:00,31018,Friedrichshain,31008,Zoologischer Garten,B0192,Member
577,2019-02-01 08:03:45,2019-02-01 08:13:22,31018,Friedrichshain,31015,Schöneberg,B0437,Member
756,2019-02-01 19:27:54,2019-02-01 19:40:30,31014,Mitte,31004,Friedrichstraße,B0064,Casual
569,2019-02-01 08:06:51,2019-02-01 08:16:20,31002,Brandenburger Tor,31010,Prenzlauer Berg,B0479,Member
694,2019-02-01 13:47:26,2019-02-01 13:59:00,31001,Alexanderplatz,31014,Mitte,B0114,Member
753,2019-02-01 10:25:25,2019-02-01 10:37:58,31017,Wedding,31019,Tempelhof,B0028,Member
592,2019-02-01 09:37:14,2019-02-01 09:47:06,31020,Steglitz,31008,Zoologischer Garten,B0429,Member
957,2019-02-01 00:13:56,2019-02-01 00:29:53,31002,Brandenburger Tor,31011,Kreuzberg,B0368,Casual
648,2019-02-01 17:06:27,2019-02-01 17:17:15,31019,Tempelhof,31020,Steglitz,B0156,Casual
1274,2019-02-01 07:56:05,2019-02-01 08:17:19,31013,Charlottenburg,31018,Friedrichshain,B0223,Casual
425,2019-02-01 17:19:41,2019-02-01 17:26:46,31010,Prenzlauer Berg,31015,Schöneberg,B0498,Member
803,2019-02-01 19:21:33,2019-02-01 19:34:56,31017,Wedding,31016,Tiergarten,B0170,Member
863,2019-02-01 08:50:01,2019-02-01 09:04:24,31011,Kreuzberg,31016,Tiergarten,B0004,Member
491,2019-02-01 16:54:09,2019-02-01 17:02:20,31016,Tiergarten,31004,Friedrichstraße,B0418,Member
1121,2019-02-01 08:41:22,2019-02-01 09:00:03,31016,Tiergarten,31014,Mitte,B0056,Casual
470,2019-02-01 18:41:47,2019-02-01 18:49:37,31007,Kottbusser Tor,31007,Kottbusser Tor,B0151,Member
743,2019-02-01 19:06:10,2019-02-01 19:18:33,31003,Potsdamer Platz,31012,Neukölln,B0026,Member
454,2019-02-01 16:13:15,2019-02-01 16:20:49,31009,Hauptbahnhof,31016,Tiergarten,B0453,Member
422,2019-02-01 18:58:51,2019-02-01 19:05:53,31008,Zoologischer Garten,31017,Wedding,B0311,Member
608,2019-02-01 10:01:00,2019-02-01 10:11:08,31013,Charlottenburg,31008,Zoologischer Garten,B0039,Member
1100,2019-02-01 18:40:53,2019-02-01 18:59:13,31016,Tiergarten,31015,Schöneberg,B0469,Casual
778,2019-02-01 06:08:50,2019-02-01 06:21:48,31010,Prenzlauer Berg,31010,Prenzlauer Berg,B0065,Member
419,2019-02-01 08:56:07,2019-02-01 09:03:06,31002,Brandenburger Tor,31016,Tiergarten,B0088,Member
1274,2019-02-01 14:45:39,2019-02-01 15:06:53,31007,Kottbusser Tor,31010,Prenzlauer Berg,B0169,Casual
834,2019-02-01 11:25:33,2019-02-01 11:39:27,31008,Zoologischer Garten,31010,Prenzlauer Berg,B0422,Casual
1128,2019-02-01 12:41:09,2019-02-01 12:59:57,31007,Kottbusser Tor,31009,Hauptbahnhof,B0451,Member
60,2019-02-01 12:40:14,2019-02-01 12:41:14,31007,Kottbusser Tor,31007,Kottbusser Tor,B0207,Member
541,2019-02-01 07:17:49,2019-02-01 07:26:50,31001,Alexanderplatz,31001,Alexanderplatz,B0422,Member
571,2019-02-01 06:38:01,2019-02-01 06:47:32,31007,Kottbusser Tor,31018,Friedrichshain,B0243,Member
854,2019-02-01 18:26:43,2019-02-01 18:40:57,31010,Prenzlauer Berg,31015,Schöneberg,B0098,Member
1496,2019-02-01 20:11:55,2019-02-01 20:36:51,31002,Brandenburger Tor,31013,Charlottenburg,B0381,Casual
747,2019-02-01 16:40:14,2019-02-01 16:52:41,31009,Hauptbahnhof,31004,Friedrichstraße,B0004,Casual
825,2019-02-01 08:53:49,2019-02-01 09:07:34,31009,Hauptbahnhof,31012,Neukölln,B0179,Casual
959,2019-02-01 21:46:59,2019-02-01 22:02:58,31007,Kottbusser Tor,31002,Brandenburger Tor,B0347,Member
886,2019-02-01 17:42:48,2019-02-01 17:57:34,31007,Kottbusser Tor,31002,Brandenburger Tor,B0016,Member
803,2019-02-01 07:53:51,2019-02-01 08:07:14,31008,Zoologischer Garten,31016,Tiergarten,B0338,Member
672,2019-02-01 16:27:20,2019-02-01 16:38:32,31002,Brandenburger Tor,31010,Prenzlauer Berg,B0455,Member
1221,2019-02-01 08:54:51,2019-02-01 09:15:12,31001,Alexanderplatz,31007,Kottbusser Tor,B0205,Casual
477,2019-02-01 14:37:21,2019-02-01 14:45:18,31012,Neukölln,31008,Zoologischer Garten,B0428,Member
176,2019-02-01 12:59:41,2019-02-01 13:02:37,31004,Friedrichstraße,31006,Warschauer Straße,B0325,Member
351,2019-02-01 02:33:54,2019-02-01 02:39:45,31003,Potsdamer Platz,31008,Zoologischer Garten,B0089,Member
569,2019-02-01 16:17:45,2019-02-01 16:27:14,31014,Mitte,31005,Hackescher Markt,B0264,Member
402,2019-02-01 15:09:28,2019-02-01 15:16:10,31008,Zoologischer Garten,31002,Brandenburger Tor,B0492,Member
977,2019-02-01 21:05:50,2019-02-01 21:22:07,31002,Brandenburger Tor,31015,Schöneberg,B0285,Casual
1478,2019-02-01 20:27:06,2019-02-01 20:51:44,31008,Zoologischer Garten,31002,Brandenburger Tor,B0272,Casual
1331,2019-02-01 08:45:47,2019-02-01 09:07:58,31015,Schöneberg,31014,Mitte,B0478,Casual
608,2019-02-01 17:10:59,2019-02-01 17:21:07,31019,Tempelhof,31020,Steglitz,B0416,Member
371,2019-02-01 17:29:10,2019-02-01 17:35:21,31001,Alexanderplatz,31020,Steglitz,B0376,Casual
1417,2019-02-01 01:41:32,2019-02-01 02:05:09,31005,Hackescher Markt,31011,Kreuzberg,B0446,Casual
548,2019-02-01 17:18:26,2019-02-01 17:27:34,31014,Mitte,31010,Prenzlauer Berg,B0224,Member
183,2019-02-01 14:11:54,2019-02-01 14:14:57,31007,Kottbusser Tor,31009,Hauptbahnhof,B0057,Member
710,2019-02-01 08:39:36,2019-02-01 08:51:26,31010,Prenzlauer Berg,31019,Tempelhof,B0182,Member
743,2019-02-01 22:23:55,2019-02-01 22:36:18,31020,Steglitz,31005,Hackescher Markt,B0047,Member
556,2019-02-01 10:31:08,2019-02-01 10:40:24,31001,Alexanderplatz,31006,Warschauer Straße,B0408,Member
456,2019-02-01 18:29:37,2019-02-01 18:37:13,31012,Neukölln,31015,Schöneberg,B0098,Member
337,2019-02-01 10:15:51,2019-02-01 10:21:28,31011,Kreuzberg,31008,Zoologischer Garten,B0069,Member
674,2019-02-01 08:47:24,2019-02-01 08:58:38,31019,Tempelhof,31013,Charlottenburg,B0253,Member
831,2019-02-01 09:48:04,2019-02-01 10:01:55,31014,Mitte,31019,Tempelhof,B0364,Casual
722,2019-02-01 09:16:03,2019-02-01 09:28:05,31007,Kottbusser Tor,31011,Kreuzberg,B0221,Member
567,2019-02-01 17:54:32,2019-02-01 18:03:59,31003,Potsdamer Platz,31005,Hackescher Markt,B0298,Member
702,2019-02-01 17:12:01,2019-02-01 17:23:43,31003,Potsdamer Platz,31003,Potsdamer Platz,B0348,Member
1886,2019-02-01 16:02:56,2019-02-01 16:34:22,31012,Neukölln,31012,Neukölln,B0473,Casual
576,2019-02-01 04:07:30,2019-02-01 04:17:06,31019,Tempelhof,31006,Warschauer Straße,B0071,Member
116,2019-02-01 08:49:54,2019-02-01 08:51:50,31003,Potsdamer Platz,31017,Wedding,B0245,Casual
924,2019-02-01 22:50:16,2019-02-01 23:05:40,31009,Hauptbahnhof,31018,Friedrichshain,B0404,Member
380,2019-02-01 18:53:02,2019-02-01 18:59:22,31002,Brandenburger Tor,31013,Charlottenburg,B0266,Member
688,2019-02-01 17:34:00,2019-02-01 17:45:28,31013,Charlottenburg,31020,Steglitz,B0446,Casual
680,2019-02-01 13:17:15,2019-02-01 13:28:35,31012,Neukölln,31020,Steglitz,B0438,Casual
582,2019-02-01 11:22:33,2019-02-01 11:32:15,31008,Zoologischer Garten,31005,Hackescher Markt,B0423,Casual
